id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,grade,total_paid
567541,730106,16000,16000,60 months,6.91,316.15,A5,Mortgage,47500,Source Verified,Oct-10,Charged Off,Debt Consolidation,Consolidation Loan,LA,A,12905.79
590092,758024,7000,7000,30 months,13.98,239.18,C3,Rent,21600,Verified,Oct-10,Fully Paid,Other,land improvement,AL,C,8611.127124
135067,135064,14400,14400,30 months,16.59,510.47,G1,Mortgage,62000,Not Verified,Oct-07,Fully Paid,Other,Don't have Health Insurance...,FL,G,16343.01699
483206,614845,3000,3000,30 months,14.22,102.86,C5,Rent,130000,Not Verified,Feb-10,Fully Paid,Debt Consolidation,DebtConsol,CA,C,3711.605925
558711,719194,6000,6000,30 months,14.84,207.53,D1,Rent,86000,Not Verified,Aug-10,Fully Paid,Debt Consolidation,Debt Consolidation,CA,D,7471.015712
876562,1091165,15000,15000,30 months,8.49,473.45,A5,Mortgage,155004,Verified,Sep-11,Fully Paid,Home Improvement,Home Improvement,CA,A,17043.94001
1020220,1248987,5000,5000,30 months,18.25,181.39,D5,Rent,38000,Source Verified,Nov-11,Charged Off,Other,My Family Emergency Loan,CA,D,1058.11
541566,698997,12000,12000,30 months,11.49,395.66,B4,Mortgage,75000,Not Verified,Jul-10,Fully Paid,Credit Card,Credit cards payoff,GA,B,13960.81494
755920,955806,15000,15000,60 months,19.29,391.51,E4,Rent,54000,Source Verified,May-11,Fully Paid,Debt Consolidation,Payoff,CA,E,23490.17297
469264,591652,20000,20000,30 months,13.92,682.74,C4,Mortgage,110000,Verified,Jan-10,Fully Paid,Debt Consolidation,Guaranteed repayment,NY,C,24578.81684
545231,703227,12000,12000,60 months,11.12,261.63,B3,Rent,50000,Verified,Jul-10,Fully Paid,Debt Consolidation,Loan Consildation,NY,B,13144.47627
575543,740274,7500,7500,30 months,14.84,259.41,D1,Rent,43260,Not Verified,Sep-10,Fully Paid,Other,Moving Expenses,FL,D,9416.29763
1033888,1263473,7000,7000,30 months,9.91,225.58,B1,Rent,62000,Not Verified,Nov-11,Fully Paid,Credit Card,CC REFI,AZ,B,7141.623035
1054703,1286556,17500,17500,60 months,10.65,377.45,B2,Rent,45256,Source Verified,Dec-11,Charged Off,Debt Consolidation,Final Consolidation,IL,B,11691.41
384201,415062,12000,12000,30 months,13.47,407.08,C4,Rent,50004,Source Verified,Mar-09,Fully Paid,Debt Consolidation,Debt Consolidation,PA,C,14654.43235
1068744,1303379,7000,7000,30 months,12.69,234.82,B5,Rent,35000,Source Verified,Dec-11,Fully Paid,Credit Card,I pay my all credit,CA,B,8453.260001
531604,687253,8500,8500,30 months,13.98,290.43,C3,Rent,30000,Verified,Jun-10,Fully Paid,Debt Consolidation,Help me make my life easier :),CA,C,10456.40356
363435,373408,25000,25000,30 months,15.25,869.7,E2,Mortgage,45000,Verified,Nov-08,Charged Off,Debt Consolidation,credit card debt consolidation,PA,E,4344.7
506086,652432,25000,25000,30 months,10.99,818.38,B4,Mortgage,75000,Verified,May-10,Fully Paid,Debt Consolidation,looking to consolidate higher-interest balances,CT,B,27696.32899
971906,1193665,6000,6000,30 months,7.9,187.75,A4,Rent,53000,Verified,Oct-11,Fully Paid,Other,Moving Forward,NH,A,6758.656937
417386,486646,10000,10000,30 months,13.79,340.76,C5,Own,37000,Source Verified,Jun-09,Fully Paid,Debt Consolidation,Credit Card Payoff,WI,C,12131.42565
645340,825766,16500,16500,60 months,9.99,350.5,B4,Own,36000,Source Verified,Jan-11,Fully Paid,Debt Consolidation,"Consolidate Credit Cards, 13% & 18%",AZ,B,21029.60579
994468,1218889,7200,7200,30 months,8.9,228.63,A5,Mortgage,65000,Verified,Nov-11,Fully Paid,Debt Consolidation,Operation Debt Management,TX,A,8230.399999
565432,727467,1550,1550,30 months,15.21,53.9,D2,Rent,34480,Not Verified,Aug-10,Fully Paid,Debt Consolidation,Consolidating My Debts = Much Easier,OH,D,1940.146669
1050697,1282345,5000,5000,30 months,7.51,155.56,A3,Mortgage,50000,Source Verified,Dec-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,KS,A,5597.19
543664,701382,5000,5000,60 months,15.21,119.51,D2,Rent,54500,Source Verified,Jul-10,Charged Off,Debt Consolidation,Freedom loan,NY,D,2949.75
438332,527859,9600,9600,30 months,14.61,330.97,D1,Rent,42000,Not Verified,Sep-09,Fully Paid,Debt Consolidation,Consolidate Debt,MI,D,11865.84059
792574,997001,12000,12000,60 months,12.42,269.49,B4,Mortgage,39481,Not Verified,Nov-11,Fully Paid,Debt Consolidation,Pay off credit cards,MO,B,14179.9552
421382,494187,10000,10000,30 months,12.53,334.67,C1,Rent,37000,Source Verified,Jul-09,Fully Paid,Other,Katie and Pete's Wedding,OH,C,12047.79286
526198,680753,25000,16300,60 months,13.23,372.8,C1,Mortgage,120000,Verified,Jun-10,Fully Paid,Debt Consolidation,Debt consolidation,NJ,C,22260.98999
551973,711297,6000,6000,60 months,13.98,139.55,C3,Mortgage,34464,Not Verified,Jul-10,Fully Paid,Other,Debt Consolidation,OK,C,8141.402141
397941,438959,12075,12075,30 months,13.47,409.62,C4,Mortgage,113028,Verified,May-09,Fully Paid,Other,Engagement Ring Loan,PA,C,14746.10005
786901,990382,8000,8000,30 months,6.99,246.99,A3,Mortgage,65000,Not Verified,Jun-11,Fully Paid,Debt Consolidation,CONSOLIDATE,VA,A,8708.286578
485301,618221,5600,5600,30 months,14.22,192,C5,Mortgage,66000,Not Verified,Mar-10,Charged Off,Other,Daughter's home burned = total loss,GA,C,5759.64
1043703,1274021,2000,2000,30 months,10.65,65.15,B2,Rent,14400,Not Verified,Nov-11,Fully Paid,Debt Consolidation,Debt Consolidation,GA,B,2345.24968
524194,678257,15000,15000,30 months,15.95,526.99,D4,Rent,36144,Verified,Jun-10,Charged Off,Debt Consolidation,NEW DAYZ,CA,D,8335.66
577027,742050,4000,4000,30 months,7.14,123.77,A3,Rent,9600,Verified,Sep-10,Fully Paid,Debt Consolidation,Debt Consolidation Loan,NY,A,4455.785814
863895,1077043,18000,18000,30 months,7.9,563.23,A4,Mortgage,72000,Verified,Dec-11,Fully Paid,Debt Consolidation,Debt Free 36,CA,A,20268.47001
459263,572316,10000,10000,30 months,14.26,343.06,C5,Rent,116000,Not Verified,Nov-09,Fully Paid,Other,Surprise Engagement,PA,C,12351.02913
853087,1065237,16000,16000,60 months,17.99,406.21,E1,Rent,75000,Source Verified,Aug-11,Fully Paid,Debt Consolidation,consolidation,IL,E,17625.37142
1031901,1261557,20000,20000,30 months,7.9,625.81,A4,Mortgage,63000,Verified,Nov-11,Fully Paid,Debt Consolidation,Pay off 20K at 18%,MN,A,22218.20151
365927,377290,1500,1500,30 months,11.89,49.75,B4,Rent,28500,Not Verified,Dec-08,Fully Paid,Other,Tuition and Credit Card Loan,LA,B,1790.824324
572593,736501,10000,10000,30 months,15.58,349.51,D3,Mortgage,42000,Not Verified,Sep-10,Fully Paid,Other,INVESTMENT LOAN,NJ,D,12425.75128
738741,936192,11000,11000,30 months,10.37,356.86,B3,Rent,52769.6,Source Verified,Apr-11,Fully Paid,Debt Consolidation,Consolidation Loan,CA,B,12864.50455
563058,724551,4500,4500,30 months,7.14,139.24,A3,Rent,54100,Verified,Aug-10,Fully Paid,Credit Card,"To Me, Please Lend.  Profit, You Will.",CA,A,5012.85021
1043428,1273753,15000,15000,30 months,16.77,533.08,D2,Rent,104371.43,Verified,Nov-11,Fully Paid,Debt Consolidation,DebtConslidation,VA,D,19190.6704
860504,1073303,7200,7200,30 months,14.79,248.86,C4,Mortgage,95000,Verified,Aug-11,Fully Paid,Home Improvement,Windows/Doors and RV Gate,AZ,C,8958.535874
489407,624414,1000,1000,30 months,6.76,30.77,A2,Mortgage,1e+05,Not Verified,Mar-10,Fully Paid,Home Improvement,Home Improvement,MN,A,1016.522143
478965,608361,9000,9000,30 months,7.51,279.99,A4,Mortgage,54000,Not Verified,Jan-10,Fully Paid,Debt Consolidation,Triathlete,KY,A,9210.481697
597550,766998,16000,9600,60 months,6.91,189.69,A5,Rent,36072,Verified,Oct-10,Fully Paid,Other,My Loan,VA,A,11380.98099
584836,749827,5000,5000,30 months,10.75,163.11,B2,Rent,35827.2,Verified,Sep-10,Fully Paid,Debt Consolidation,Hanging on,CA,B,5660.257811
486971,620702,16000,16000,30 months,12.73,537.06,C1,Mortgage,74000,Not Verified,Feb-10,Fully Paid,Debt Consolidation,Consolidate,CO,C,18910.75797
421115,494824,10000,10000,30 months,14.42,343.83,D2,Mortgage,60000,Verified,Jun-09,Fully Paid,Debt Consolidation,Making Better Decisions,CA,D,11970.29543
732993,929259,7000,7000,30 months,7.66,218.26,A5,Rent,66000,Not Verified,Apr-11,Fully Paid,Other,1999 BMW M3,TX,A,7857.290481
333041,333030,7500,7500,30 months,8.63,237.21,A5,Mortgage,80000,Not Verified,May-08,Fully Paid,Other,Inventory stock capital,CA,A,8289.980275
150027,150019,18000,18000,30 months,14.7,621.34,E5,Mortgage,120000,Not Verified,Nov-07,Fully Paid,Debt Consolidation,Debt Consolidation,UT,E,20145.26852
591736,760022,3000,3000,60 months,7.88,60.66,A5,Mortgage,34800,Source Verified,Oct-10,Fully Paid,Home Improvement,new roof,MI,A,3444.078517
1053961,1285785,4750,4750,30 months,8.9,150.83,A5,Own,48000,Verified,Dec-11,Fully Paid,Home Improvement,person loan,CA,A,5429.79
774449,976626,8400,8400,30 months,16.49,297.36,D3,Mortgage,66000,Not Verified,Jun-11,Fully Paid,Other,Homero,TX,D,9135.442605
986296,1210212,12000,12000,30 months,8.9,381.04,A5,Rent,90000,Source Verified,Oct-11,Fully Paid,Debt Consolidation,debt,NY,A,13700.6324
518893,670777,5600,5600,60 months,16.45,137.53,E1,Mortgage,95004,Verified,May-10,Fully Paid,Other,Lisa's personal loan,CA,E,8251.219996
445808,544721,20500,20500,30 months,14.61,706.74,D1,Rent,60000,Verified,Oct-09,Fully Paid,Debt Consolidation,Rudy-loan,NY,D,25442.62916
429971,509649,14400,14400,30 months,9.32,460.04,A4,Mortgage,82500,Verified,Jul-09,Fully Paid,Debt Consolidation,lower interest loan,DC,A,16292.40064
482894,614364,15000,15000,30 months,12.73,503.5,C1,Rent,24000,Not Verified,Feb-10,Charged Off,Other,To become a partner for a NightClub Thanks,FL,C,1162.79
871396,1066312,35000,21775,60 months,12.99,495.34,C1,Mortgage,125000,Verified,Sep-11,Fully Paid,Debt Consolidation,Fund a Combat Veteran,MD,C,23146.67521
311591,311571,725,725,30 months,7.37,22.51,A1,Rent,12000,Not Verified,Mar-08,Fully Paid,Credit Card,MasterCard Liberation Front,CA,A,777.0063661
615313,789042,4500,4500,60 months,13.35,103.2,C4,Mortgage,64800,Verified,Nov-10,Charged Off,Credit Card,GABRIEL1,MN,C,2175.93
698760,890233,28000,28000,60 months,16.4,686.88,E1,Rent,275000,Verified,Mar-11,Charged Off,Other,new Home,CA,E,32238.13
494719,633478,3000,3000,30 months,14.96,103.94,D2,Rent,67000,Not Verified,Mar-10,Fully Paid,Other,Powers Startup,PA,D,3746.930733
1063518,1296086,4500,4500,60 months,17.58,113.25,D4,Mortgage,51600,Source Verified,Dec-11,Fully Paid,Debt Consolidation,Credit Card Consolidation,WA,D,6294.510003
891940,1108806,9000,9000,30 months,12.69,301.91,B5,Mortgage,90000,Not Verified,Sep-11,Fully Paid,Credit Card,Debt consolidation,NC,B,10059.96218
1068575,1303001,15300,15300,60 months,22.06,423.1,F4,Rent,85000,Verified,Dec-11,Current,Credit Card,Consolidation,VA,F,22834.4
815057,1015166,7175,7175,30 months,12.99,241.72,C1,Rent,40100,Verified,Jul-11,Fully Paid,Debt Consolidation,Credit card pay-off,UT,C,8676.702206
774426,976601,5500,5500,30 months,5.42,165.88,A1,Mortgage,37290,Not Verified,Jun-11,Fully Paid,Other,new pool,GA,A,5971.643911
1062253,1294110,12000,12000,30 months,17.27,429.45,D3,Rent,95000,Not Verified,Dec-11,Fully Paid,Debt Consolidation,Debt At One Place,GA,D,14497.86079
352258,355245,15000,15000,30 months,12.86,504.4,D1,Mortgage,52320,Not Verified,Aug-08,Fully Paid,Other,Purchase of Family Home,MI,D,18079.23564
570921,734427,10000,10000,60 months,17.93,253.56,E5,Mortgage,42000,Source Verified,Aug-10,Fully Paid,Other,Wedding Loan,GA,E,12548.89691
359392,366556,20000,20000,30 months,13.04,674.27,C5,Mortgage,140000,Not Verified,Oct-08,Fully Paid,Small Business,Business Loan,FL,C,24280.64204
760715,961025,10000,10000,30 months,13.99,341.73,C3,Rent,50000,Verified,May-11,Fully Paid,Debt Consolidation,Debt Consolidation,CA,C,12302.1792
794335,998951,13250,13250,60 months,11.49,291.34,B4,Rent,31428,Verified,Jul-11,Fully Paid,Debt Consolidation,Change my lifestyle loan,PA,B,16516.63548
1009343,1236093,16000,16000,60 months,13.49,368.08,C1,Mortgage,96000,Source Verified,Nov-11,Current,Debt Consolidation,Debt Consolidation,CA,C,20579.33
483303,614990,5000,5000,30 months,14.59,172.33,D1,Rent,40000,Not Verified,Feb-10,Fully Paid,Debt Consolidation,consolidating credit card and loan,AZ,D,5968.667064
505813,651984,11000,11000,30 months,12.73,369.23,C1,Rent,48000,Not Verified,Apr-10,Fully Paid,Debt Consolidation,"""the act of combining into an integral whole""",VA,C,13292.59986
874275,1088683,23400,23400,30 months,7.49,727.78,A4,Rent,66960,Verified,Sep-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,TX,A,26132.84532
456326,566568,18000,18000,30 months,11.14,590.47,B1,Mortgage,112500,Not Verified,Nov-09,Fully Paid,Other,Moving expenses,FL,B,21258.29806
1065484,1299597,10000,10000,30 months,16.29,353.01,D1,Rent,40000,Verified,Dec-11,Fully Paid,Credit Card,credit card payoff,NY,D,12458.62318
827662,1036628,12500,12500,30 months,5.99,380.22,A2,Mortgage,75000,Verified,Jul-11,Fully Paid,Debt Consolidation,Debt Consolidation,MN,A,13604.31009
549716,708611,12250,12250,30 months,14.84,423.7,D1,Rent,51600,Source Verified,Jul-10,Fully Paid,Credit Card,Refinance,NY,D,15254.00496
445282,543690,1500,1500,30 months,11.14,49.21,B1,Rent,17496,Not Verified,Oct-09,Charged Off,Other,Moving Money Needed,VA,B,352.92
544348,702225,13000,13000,60 months,13.98,302.36,C3,Mortgage,93000,Verified,Jul-10,Fully Paid,Debt Consolidation,NO MORE DEBT,NJ,C,17970.31998
561371,722469,2600,2600,30 months,11.86,86.19,B5,Own,24972,Not Verified,Sep-10,Fully Paid,Other,classic car,TX,B,3096.765482
1057424,1288982,16000,16000,30 months,7.9,500.65,A4,Rent,51000,Source Verified,Dec-11,Charged Off,Debt Consolidation,Pay off Chase,AZ,A,11928.62
456262,566415,3100,3100,30 months,8.94,98.5,A5,Mortgage,48000,Not Verified,Nov-09,Fully Paid,Debt Consolidation,life saver,CT,A,3545.649705
242621,242604,10000,10000,30 months,14.82,345.78,E3,Mortgage,104000,Not Verified,Feb-08,Fully Paid,Debt Consolidation,one payment,TX,E,12447.74107
838179,1048241,12000,12000,30 months,10.99,392.81,B3,Rent,115000,Verified,Aug-11,Fully Paid,Debt Consolidation,Debt consolidation,MA,B,13950.87563
949910,1186135,1000,1000,30 months,14.65,34.5,C3,Rent,25000,Not Verified,Sep-11,Fully Paid,Credit Card,FINAL RUN FROM DEBT,PA,C,1241.738735
970863,1192553,2000,2000,30 months,11.71,66.16,B3,Rent,40000,Not Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation,FL,B,2382.051607
738685,936118,8000,8000,30 months,14.91,276.98,D2,Mortgage,132000,Source Verified,Apr-11,Charged Off,Debt Consolidation,Credit card consolidation,FL,D,2211.12
1040399,1270374,8000,8000,30 months,18.25,290.23,D5,Rent,35000,Not Verified,Nov-11,Fully Paid,Debt Consolidation,DEBT CONSOLIDATION,NY,D,10405.15594
846616,1058024,3000,3000,30 months,14.79,103.69,C4,Rent,48000,Source Verified,Aug-11,Fully Paid,Other,Other Loan,MN,C,3705.697113
635605,808567,12000,12000,30 months,9.99,387.15,B4,Rent,93000,Not Verified,Dec-10,Fully Paid,Credit Card,Refinance and Consolidate,CA,B,13929.08341
141197,141176,4000,4000,30 months,11.22,131.38,C4,Rent,14400,Not Verified,Oct-07,Fully Paid,Other,down payment for car,CO,C,4730.553176
815350,1023006,11200,11200,30 months,16.89,398.7,D4,Mortgage,186600,Not Verified,Jul-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,CA,D,11512.41354
556416,716495,6000,6000,30 months,6.76,184.61,A2,Rent,37000,Source Verified,Aug-10,Fully Paid,Debt Consolidation,Joe's Debt consolidation,TX,A,6599.923088
1022407,1251195,6000,6000,30 months,6.62,184.23,A2,Mortgage,76800,Not Verified,Nov-11,Fully Paid,Other,MOTORCYCLE,LA,A,6513.827445
588972,756644,7200,7200,30 months,14.72,248.61,C5,Rent,68400,Source Verified,Sep-10,Fully Paid,Other,Legal Fees,CA,C,8844.469278
642843,822744,6575,6575,30 months,5.79,199.4,A2,Mortgage,1e+05,Not Verified,Jan-11,Fully Paid,Credit Card,Credit Card Loan,MI,A,7126.872328
716335,910143,9275,9275,30 months,7.29,287.62,A4,Mortgage,44004,Verified,Apr-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,CO,A,10344.47073
798584,1003716,2000,2000,30 months,10.59,65.09,B2,Rent,32000,Not Verified,Jun-11,Charged Off,Debt Consolidation,debt consolidation,NY,B,1322.59
816278,1023998,19200,19200,30 months,7.49,597.16,A4,Mortgage,65000,Not Verified,Jul-11,Fully Paid,Credit Card,Credit Card Loan,NY,A,20074.29102
871472,1085533,15000,15000,30 months,16.49,531,D3,Own,60000,Source Verified,Sep-11,Fully Paid,Debt Consolidation,Debt Consolidation,VA,D,19115.61391
752016,951548,9000,9000,60 months,17.99,228.5,E1,Rent,38400,Not Verified,May-11,Charged Off,Debt Consolidation,dcl,NC,E,6093.29
868042,1081772,4000,4000,30 months,10.59,130.18,B2,Mortgage,37000,Not Verified,Sep-11,Fully Paid,Debt Consolidation,Debt Consolidation,MD,B,4686.462753
847196,1058657,25000,25000,60 months,13.49,575.12,C2,Rent,68000,Verified,Aug-11,Fully Paid,Debt Consolidation,Debt consolidation,MA,C,32905.96916
451482,556258,7000,7000,30 months,8.59,221.28,A4,Mortgage,50000,Not Verified,Nov-09,Fully Paid,Other,used car purchase,IL,A,7587.551471
975798,1198133,9000,9000,30 months,14.65,310.45,C3,Rent,115000,Source Verified,Oct-11,Charged Off,Debt Consolidation,CC,CA,C,8495.47
670047,856659,10800,10800,30 months,6.92,333.08,A3,Rent,40000,Verified,Feb-11,Fully Paid,Credit Card,Refinance Timeshare,CA,A,11948.42302
560450,721346,12000,12000,30 months,13.23,405.66,C1,Rent,83004,Verified,Aug-10,Fully Paid,Other,Wedding,PA,C,13366.44591
533562,689666,8000,8000,30 months,13.98,273.35,C3,Rent,21996,Not Verified,Jun-10,Charged Off,Debt Consolidation,d rock,GA,C,1866.68
649602,831030,5000,5000,60 months,10.37,107.15,B3,Mortgage,77000,Not Verified,Jan-11,Charged Off,Other,Mikes Loan,CA,B,2678.36
969536,1190960,4900,4900,30 months,9.91,157.91,B1,Rent,43000,Not Verified,Oct-11,Fully Paid,Other,Major Purchase Loan,CA,B,5684.436681
526783,681455,12000,12000,30 months,10.75,391.45,B2,Mortgage,60000,Verified,Jun-10,Fully Paid,Debt Consolidation,Debt Consolidation,FL,B,13302.69528
349415,351052,1800,1800,30 months,13.24,60.86,D3,Other,31200,Not Verified,Jun-08,Fully Paid,Other,Auto Repair,OH,D,2190.845885
856108,1068416,11500,11500,30 months,14.79,397.47,C4,Rent,63000,Source Verified,Aug-11,Fully Paid,Debt Consolidation,Consolidation Loan,AZ,C,14308.90461
629380,806355,6000,6000,30 months,13.35,203.18,C4,Rent,55000,Not Verified,Dec-10,Fully Paid,Debt Consolidation,Get Rid of Debt,MD,C,7268.732723
447431,529095,16000,16000,30 months,12.53,535.47,B5,Mortgage,53000,Verified,Oct-09,Fully Paid,Credit Card,Pay off and close credit cards,MN,B,19277.12419
1051117,1282787,14000,14000,30 months,9.91,451.15,B1,Rent,80000,Not Verified,Dec-11,Fully Paid,Small Business,Small Business Loan,MA,B,16241.38
1031255,1260665,12500,12500,60 months,16.77,309.12,D2,Rent,35000,Source Verified,Dec-11,Charged Off,Debt Consolidation,Personal Loan,CA,D,3399.78
519317,671366,24000,20875,60 months,19.41,546.23,F4,Mortgage,135000,Verified,May-10,Charged Off,Home Improvement,Home Improvement,CA,F,19796.87
578312,743566,2075,2075,30 months,7.88,64.91,A5,Mortgage,20400,Not Verified,Sep-10,Fully Paid,Other,mother,IL,A,2321.767935
472531,596720,12000,12000,30 months,11.14,393.65,B1,Mortgage,80000,Not Verified,Jan-10,Fully Paid,Debt Consolidation,Low-risk Bridge Loan,IL,B,13313.14881
407121,456152,8000,8000,30 months,12.84,268.95,C2,Own,74004,Not Verified,May-09,Fully Paid,Other,education,NJ,C,8893.13389
541449,698865,8100,8100,30 months,7.51,252,A4,Mortgage,124000,Verified,Jul-10,Fully Paid,Other,Baltimore City,MD,A,9072.126778
382680,412374,1500,1500,30 months,8,47.01,A3,Rent,24840,Not Verified,Mar-09,Charged Off,Other,Personal,AR,A,1497.51
891543,1108340,8400,8400,60 months,14.27,196.64,C2,Mortgage,72000,Source Verified,Sep-11,Fully Paid,Home Improvement,Roof repair loan,NJ,C,10650.52824
683089,872372,15000,15000,30 months,14.17,513.91,C5,Rent,140000,Source Verified,Feb-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,CA,C,18490.63871
474632,600473,25000,25000,30 months,16,878.94,D5,Rent,98000,Not Verified,Jan-10,Fully Paid,Small Business,Financial Success Software,CA,D,35656.67
422839,497618,8000,8000,30 months,12.84,268.95,C2,Rent,47000,Not Verified,Jul-09,Fully Paid,Debt Consolidation,Credit Card Consolidation,TX,C,8867.320293
746780,945582,3500,3500,30 months,11.99,116.24,B5,Rent,27048,Not Verified,May-11,Fully Paid,Debt Consolidation,Debt Consolidation,CA,B,3783.821312
